Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Survey,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
0,54,38513.67,11.93951737,10,2,0,8.16762508,142.499263,3.0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0
2,65,37445.32,7.947973086,15,1,0,7.537243981,214.966286,4.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1
0,79,20078.44,14.82798335,12,1,1,5.011735021,190.159922,4.0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0
1,26,27692.11,10.39540448,10,3,0,2.728247011,147.442069,3.0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3,63,18895.42,9.064004874,12,2,0,7.138985437,127.488728,3.0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0
2,55,35730.59,9.420067912,17,1,0,13.28051861,214.952509,4.0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0
1,48,36901.24,7.436719685,13,1,0,4.61174735,194.976769,4.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0
4,33,43436.42,7.584336396,11,0,0,12.60420397,242.61428,4.0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0
0,76,16762.99,11.54198689,7,1,0,6.818705821,217.483972,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1
3,48,34372.27,7.871451091,13,2,1,14.39399314,169.967067,4.0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0
0,87,24378.22,10.67112794,13,1,0,9.983052758,215.159141,4.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0
1,55,38162.85,9.241864687,15,2,2,20.83084927,207.609354,4.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0
3,65,36333.77,10.48393458,13,3,0,1.225588884,192.440432,3.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0
0,85,76184.47,8.665638946,10,1,0,1.963127209,172.470522,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
3,27,81803.03,14.63754555,15,0,0,10.34247598,129.948316,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
1,55,54981.51,15.09456492,12,0,1,1.156719701,137.461553,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0
1,68,57844.94,13.72595127,9,2,0,6.958063425,197.470195,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0
3,50,36772.35,7.987261514,14,0,0,7.010189312,179.965581,4.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0
3,23,22853.63,13.96678169,13,1,0,2.447985699,147.473844,4.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
10,28,7619.18,12.28145524,13,2,0,12.01513041,142.452604,4.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
0,63,23514.45,10.6945716,17,4,0,11.19078648,104.964303,3.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1,45,35556.27,12.2300724,12,0,0,21.16641251,182.460772,2.0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0
4,55,16526.81,10.86355397,12,2,0,1.355493769,117.485813,4.0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
3,38,40392.47,9.73677222,11,1,0,11.03162791,172.455519,3.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0
3,34,62441.01,4.87057775,13,1,2,7.771315315,187.484705,3.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1
3,26,33846.23,8.106603381,11,2,0,2.456217972,275.119794,4.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1
0,88,35108.41,14.54049442,8,0,1,2.967533379,139.979239,4.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0
2,20,12353.15,10.92368132,11,1,0,5.696461819,169.937833,4.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
8,43,55656.36,14.19303472,19,1,0,1.699850064,184.978458,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0
1,72,48881.55,9.095661093,9,3,0,3.955928538,197.483972,4.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
5,45,32000.75,7.686998495,18,0,0,9.652842643,220.161527,4.0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1
1,18,29822.31,11.72310409,14,1,0,16.53244292,147.442069,3.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0
0,25,27669.39,8.498824483,12,1,0,22.57289049,147.456419,4.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
0,86,69014.19,10.58554141,15,0,0,7.195810535,220.114868,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1
1,88,63827.57,6.204764784,10,3,0,2.978504665,182.446995,3.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0
7,86,45181.64,6.974510376,16,2,0,2.834098048,240.114868,3.0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1
3,39,45244.57,11.5455462,12,4,0,8.637184433,255.155493,3.0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0
1,55,27457.73,10.28781284,11,1,0,10.46190099,220.114868,3.0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0
0,69,60631.73,6.336266086,10,3,1,9.62893496,179.947583,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0
2,39,11435.62,8.931385159,14,0,0,3.135848347,127.488728,4.0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0
3,44,57644.66,13.18140871,16,3,1,6.485770796,137.483594,3.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
1,46,29318.41,13.65178245,10,1,0,2.108441505,184.979684,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0
1,76,42506.64,10.95303334,9,0,0,4.860645308,172.503404,3.0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0
1,74,11856.64,15.95494909,15,0,0,11.73492964,182.446995,4.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0
0,21,19017.34,12.03501573,10,1,0,9.841085026,197.628838,4.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1
2,71,62781.25,11.66278135,11,0,0,7.819783852,174.988208,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0
4,66,5601.94,13.63078539,10,0,1,29.70527547,164.967019,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0
0,66,41527.17,11.51565844,9,1,0,2.478012402,207.475448,3.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0
0,35,11098.51,4.48844021,15,2,0,4.089115347,255.119794,4.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0
4,25,50670.27,12.69180844,13,1,0,20.96092159,142.452604,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
4,72,12704.28,12.02547979,12,0,0,2.876901531,275.119794,4.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0
3,25,54567.1,8.842844227,12,1,0,5.682066541,172.47417,4.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
9,43,54250.43,11.16875063,10,0,0,3.187512279,159.947583,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
0,23,41979.65,6.209819263,9,1,0,5.146834768,172.456745,4.0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0
4,64,36220.07,12.30730362,15,1,2,7.677039536,235.159141,3.0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1
4,40,22390.15,9.873985217,9,2,1,14.05740045,190.159922,4.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
1,67,65392.96,9.948525069,9,0,3,5.791194183,159.987503,3.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
0,21,45734.73,7.051157559,13,0,0,3.883156675,200.118516,4.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
3,24,47256.46,9.066791953,16,0,1,10.55675189,192.470522,4.0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0
3,59,52687.01,11.44953763,20,2,0,9.553290527,245.145743,4.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1
4,56,28438.52,10.1125551,12,1,1,15.15825465,175.133074,3.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0
3,23,22561.45,10.62160932,10,1,2,22.56250894,220.114868,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
2,55,57281.66,5.762293362,10,2,1,3.469955007,242.628057,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0
4,52,48038.44,9.5872321,10,3,0,17.88183906,114.965789,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
0,84,43525.94,10.55912151,2,2,2,4.32321356,184.985293,4.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0
3,24,31003.45,9.234299939,11,1,0,12.71183755,255.133571,4.0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0
2,32,55523.0,10.21011328,11,3,0,3.868738215,169.937833,4.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
3,87,11565.2,10.35922638,14,1,0,2.288223389,245.174977,4.0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0
1,82,10429.51,8.102739551,13,1,1,17.01228541,222.632554,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0
0,55,39746.81,8.242313408,15,2,0,2.988653862,152.495236,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0
3,41,17888.07,14.62580855,6,1,0,2.495010749,129.948316,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0,53,8657.1,10.75378608,12,1,1,3.847102787,149.992756,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
2,69,9106.57,12.29278948,4,2,0,21.13118502,184.979684,4.0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0
1,18,1193.19,12.00707872,13,0,0,4.594946825,132.466002,4.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
2,36,57322.77,16.89111923,10,1,0,8.085917091,192.440432,3.0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
1,89,38227.48,8.849510435,14,1,0,5.68109955,139.981577,3.0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
7,35,49128.48,13.3037367,10,2,0,4.544027018,147.442069,4.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0
0,20,23702.37,12.77224032,12,0,0,10.3444125,149.937833,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,39,25368.71,8.6548926,14,0,0,4.672608309,129.959755,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
3,28,24984.75,9.103936329,20,2,1,16.78883402,204.963371,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0
1,86,29315.24,7.420757697,10,3,0,10.27733324,270.160419,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
0,65,20617.44,9.460602685,13,0,2,3.19677148,262.610632,4.0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1
5,61,44278.91,7.093445651,16,1,0,2.256763731,152.47417,3.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
4,39,96112.52,11.02362934,12,2,0,1.915736733,119.989722,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
0,55,23194.97,13.28231537,17,3,0,14.02688588,245.146969,3.0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0
0,23,77548.98,11.47612243,7,0,0,7.989151046,137.461553,3.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
1,24,99754.87,6.093961352,16,1,0,10.99225739,129.994975,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0
4,50,29216.14,9.047716037,9,0,1,7.840871292,182.476229,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0
4,32,52197.12,9.624162233,13,1,0,4.843533662,182.490006,2.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0
3,50,12599.71,13.35764807,13,0,0,3.330819942,137.439154,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
3,30,53853.79,10.06689273,8,0,1,2.181372893,242.628057,3.0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1
1,78,27235.84,6.681633242,13,1,0,14.26615817,127.473844,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,73,11644.24,12.51404385,15,3,0,19.08438023,162.498151,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1
0,24,14048.99,6.773212666,9,1,0,6.390769574,207.609354,4.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
1,75,19696.86,8.052655017,5,1,0,2.698284625,222.649979,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
0,57,19254.52,15.09579419,17,0,0,2.934758008,152.466002,4.0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
8,78,38294.87,10.89994219,12,1,1,1.262037303,227.475448,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0
3,32,26473.71,10.89250998,23,0,0,10.44223446,192.48852,4.0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0
0,84,21808.87,10.46391733,14,1,0,2.38395716,222.628057,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0
4,60,89037.69,5.771579921,7,1,0,10.404813,222.649979,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
4,71,22183.52,15.26331077,15,2,1,12.42216588,149.984492,4.0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0
2,56,42197.88,8.849884542,13,1,0,3.797689495,200.132293,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,35,14953.78,13.83450553,9,0,0,3.784962992,200.132293,4.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,33,8888.06,10.35503587,15,1,0,7.154371452,217.483972,4.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0
0,88,21816.78,8.974055518,11,0,0,20.13119126,129.962093,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,88,16307.08,15.54568189,13,1,1,7.413563684,182.443347,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0
3,65,62616.43,12.75213898,8,1,0,4.279464865,137.468388,3.0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
3,51,149502.87,11.85413528,14,0,0,3.468872554,162.460772,3.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0
1,77,11290.67,13.48138957,11,0,1,5.497366828,187.46728,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0
2,19,24897.26,9.523802161,11,1,0,4.955415304,232.641455,3.0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0
0,60,9966.89,13.78001485,11,0,0,13.31283015,214.966286,3.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1
1,31,25576.73,5.087255805,15,1,0,11.71980152,245.131966,3.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0
5,18,72563.64,9.492638901,15,0,1,7.080759052,240.114868,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
0,85,93561.74,7.94076683,12,1,0,9.808669685,182.446995,4.0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
0,71,5902.12,8.501483623,10,2,0,5.68349814,232.62403,3.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
1,70,22139.63,9.396558793,12,1,0,11.55805828,232.670689,4.0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
1,54,5984.94,16.72529341,8,1,0,7.175063445,117.439154,3.0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4,40,52766.63,12.04554874,13,2,0,2.689103558,162.467607,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
1,78,19826.08,7.61600943,13,0,0,4.089399488,139.981577,4.0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
2,67,41397.45,17.94420077,12,0,1,2.314052799,192.470522,3.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
3,57,39683.73,11.90156254,13,0,0,7.843263617,192.440432,3.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
3,57,8515.02,8.985947449,12,0,0,11.75090487,214.952509,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0
1,72,7524.77,9.74065027,17,3,0,10.54165852,200.132293,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
3,58,44086.35,7.943538816,8,1,0,14.92730216,222.665436,3.0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0
1,45,42065.56,10.63592827,14,0,0,4.071312509,192.470522,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
0,58,23624.95,11.62131427,5,0,0,3.866527859,210.105118,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
1,38,28822.56,6.572112158,11,0,1,1.992846597,137.469817,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1,35,20827.61,13.75238289,11,0,1,2.701548767,230.105118,2.0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0
0,74,17982.42,7.637367057,9,1,0,1.665089598,129.976324,4.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1
0,24,70493.36,6.658362671,18,1,0,16.68190528,175.02109,4.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0
0,30,51266.47,8.913392702,11,1,0,12.77495667,207.609354,3.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
0,40,7086.19,11.91525643,13,2,1,10.61383322,179.965581,3.0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1
4,44,36637.4,18.0799042,19,1,0,1.45460211,192.440432,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
2,47,28528.32,11.15167976,7,1,0,8.460086502,240.114868,4.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
1,19,14075.36,10.29101591,18,1,1,10.12123118,162.482694,3.0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3,44,87367.88,6.172326327,17,0,0,9.300517617,257.651257,3.0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1
3,70,8253.96,8.983435185,11,0,0,2.427380647,142.499263,4.0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0
1,56,40189.23,10.90971891,13,1,0,3.943033602,187.656013,3.0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0
4,34,10934.28,7.493478513,14,0,0,8.926271021,159.964152,4.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
4,45,16073.46,10.07234257,9,0,1,8.699764172,157.483594,4.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
2,80,23041.14,8.911535445,13,0,0,2.355538593,200.146524,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0
10,53,38529.53,11.85313615,14,4,1,3.509036092,252.637807,2.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0
0,83,79304.79,10.22159613,13,3,0,11.53737155,242.643514,4.0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1
0,43,9088.08,6.335681954,14,1,0,1.760409672,242.657291,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0
4,69,23424.87,9.170276294,12,0,0,17.78302494,175.133074,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0
8,32,57380.34,9.231958141,14,1,1,12.68609343,162.45383,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
3,75,80269.13,12.3404636,12,0,0,18.55974516,174.988208,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
5,23,23946.97,11.43130499,11,0,0,7.208423897,217.470195,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1
0,75,79322.08,8.127926454,10,0,0,5.105265612,184.993915,3.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
3,60,19676.77,2.737192144,11,0,0,2.840343779,242.657291,4.0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0
1,87,8543.01,14.08561195,11,0,0,11.07800251,194.988208,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1
4,66,30976.34,3.500092565,11,1,0,1.738486682,182.465269,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
4,88,42526.92,10.6510171,18,0,1,13.99605863,139.979239,3.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0
3,51,34722.76,9.013658897,12,0,1,7.521160625,182.460772,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
7,45,24686.12,7.163430764,14,1,0,3.845852341,197.472533,3.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0
0,83,30334.52,14.89095018,16,1,0,3.954689282,162.493654,3.0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0
1,82,47169.83,10.33803214,6,1,0,3.700907475,222.628057,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0
2,79,20802.1,10.84469394,11,0,0,11.21152941,262.610632,4.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0
2,49,65891.79,5.259228749,10,1,0,4.753020774,245.128318,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
